Kai Winding All Stars	8.95776512593
Slim Gaillard	7.92792469812
Count Basie Big Band	7.63263789849
The King	7.10443298503
Gene Krupa Jazz Trio	7.18034455208
Gene Krupa Trio	7.06238110783
Lu Watters And The Yerba Buena Jazz Band	9.08894023665
The Just Jazz All Stars	7.07679470613
Wardell Gray All Stars	7.48158892073
Charlie Ventura	8.85949583776
Wardell Gray	8.77050466719
Babs Gonzales And His International Jazz Men	7.49189584572
Teddy Wilson	8.09741163549
Red Norvo And His Orchestra	8.65182221501
Illinois Jacquet	8.37070185669
Gerry Mulligan Quartet	9.50105391839
Rex Irving And The Boys	7.88124074014
Red Callender Sextet	7.82521720818
Leon Chu Berry	7.54880954202
Miles Davis And His Orchestra	8.36696297264
Sonny Stitt Band	7.03623666029
Bengt Hallberg Trio	8.78066654214
Ralph Burns	9.00895204096
Lester Young And His Orchestra	6.96963739098
Milt Jackson	9.61842932092
Milton Jackson And His New Group	8.33959665102
Lawson-Haggart Jazz Band	7.15971889664
Mezz Mezzrow And His Band	7.245345382
The Oscar Peterson Quartet	6.96963739098
The Thelonious Monk Quintet	7.81598416075
Johnny Smith Quintet	8.6686251227
Vido Musso Sextet	7.59968760588
Gerry Mulligan All Stars	8.91959419275
Geo Daly Et Son Quartet	9.26309910531
Henri Renaud's All-Stars	9.04244852589
Bengt Hallberg	9.60371671623
Bengt Hallberg And His Swedish All Stars	8.68820375271
Quincy Jones And His Swedish-American All Stars	9.38070950209
Carl Kress	7.21857954511
Shelly Manne & His Men	7.49644296363
Shorty Rogers And His Orchestra	7.79538059945
The Gene Krupa Sextet	7.77680640498
Gene Norman	8.67181422119
J.J. Johnson	9.78152895585
Lennie Tristano	8.83726113273
Tadd Dameron And His Band	7.44279666973
Tadd Dameron And His Orchestra	8.84770457453
Bill Harris And His Orchestra	7.07692590031
Stan Kenton	8.60546042224
Howard Rumsey's Lighthouse All-Stars	7.96932802723
Gerry Mulligan Tentette	8.9695984392
Bobby Hackett And His Orchestra	7.4297638131
Jackie Gleason	8.10362582267
Earl Hines And His All-Stars	7.03623666029
The Mel Powell Septet	7.01064966748
Laurindo Almeida Quartet	7.57544035205
Adrian Rollini And His Orchestra	7.17554093182
Clifford Brown	9.55331677264
Flip Phillips Sextet	7.10443298503
Fred Astaire	8.03925792947
Chet Baker Quartet	8.45863189856
Lou Donaldson	9.10810990781
The J.J. Johnson Sextet	8.20131825602
The Jerry Fielding Orchestra	7.93420453297
The Horace Silver Trio	7.57693918137
The Quintet	7.46364320801
Dave Pell Octet	7.87831459869
Charles Mingus Octet	9.33741559426
Max Roach Septet	7.49189584572
Max Roach Quartet	9.42485382722
Edmond Hall Swing Sextet	7.89230116414
Henry Red Allen And His Band	7.03081082574
Ted Heath And His Music	8.38989371257
The Melody Maker All Stars	8.3193999487
George Lewis (2)	9.20033558548
The George Lewis Ragtime Jazzband Of New Orleans	9.22267055912
Count Basie Sextet	6.96963739098
Johnny Dankworth's Cool Britons	8.35084212449
Muggsy Spanier	8.14622024137
The Miles Davis Quartet	7.4465564256
The Tony Scott Quartet	8.56753851773
Dave Brubeck	9.22136647171
The Birdland Quintet	7.08495697563
Les Brown And His Band Of Renown	8.79714889271
The Ronnie Scott Boptet	8.3897591849
Vic Dickenson	7.29563967432
Vic Dickenson Septet	6.9412403603
Billy Taylor	8.37627872617
Teddy Charles Quartet	7.57544035205
Stan Getz And His Swedish All Stars	8.58384061084
Stan Getz Quintet	8.86559993202
The Dave Brubeck Trio	8.47481885823
The Dutch Swing College Band	9.28168223879
Eddie Condon And His All-Stars	7.13439879399
Buck Clayton	8.12062519903
Henri Renaud Band	8.70255375807
The Nick Travis Quintet	8.50647926002
Urbie Green And His All-Stars	8.47273995661
Lionel Hampton's Paris All Stars	8.64497992385
Cal Tjader Modern Mambo Orchestra	8.25951853429
Woody Herman Band	7.87251881912
Jonah Jones Alix Combelle Sextet	8.16213243665
George Handy	7.46364320801
Jack Delaney	7.80195390895
René Thomas And His Orchestra	9.05511835694
Åke Persson And His Combo	8.71279103127
Monk Hazel & His Bienville Roof Orchestra	7.26656750756
Toots Mondello	7.17554093182
James Moody	9.36109892316
Louis Bellson	9.51516774663
Ben Webster And His Orchestra	6.98380345282
Paul Quinichette	8.13764891847
Ben Webster	9.50819930546
Buddy Rich	10.4117734782
Buck Clayton With His All-Stars	7.12108570328
The Frank Wess Quintet	7.76934474204
The George Shearing Quintet	9.52498397331
Jack Costanzo And His Orchestra	7.55001753333
Shorty Rogers	7.89466586996
Steve Allen (3)	9.4634621758
Lars Gullin Septet	8.66024837582
Roy Haynes	10.4391416838
Simon Brehms Orkester	8.67538277375
Bob Brookmeyer Quintet	8.58384061084
Chet Baker Sextet	9.19887299663
Bob Keene Orchestra	7.72032725827
Bill Holman	9.51330249328
Bud Shank And Three Trombones	7.53663657662
Lennie Niehaus	7.49728249826
Shelly Manne	8.60867058673
Chet Baker Ensemble	8.77474706696
Richard Jones And His Jazz Wizards	8.24607488012
Bobby Byrne And His NBC Dixieland Band	8.19161822923
The Bob Shots	9.96331154104
Fats Sadi's Combo	9.05511835694
Jimmy Raney	10.2612848773
Yank Lawson	7.88223669683
Mel Powell & His All-Stars	8.25499568586
Mezz Mezzrow And His Swing Band	7.56327083945
Jimmy Giuffre	9.05182085945
